"salary","age","elevel","car","zipcode","credit","brand"
107113.9429,20,2,19,0,367987.7902,"sony"
31693.21534,46,3,18,3,90758.24923,"sony"
149342.0079,24,0,19,1,180874.8775,"sony"
109382.145,30,3,13,5,118859.7932,"sony"
109323.4616,80,2,7,1,259460.9223,"sony"
120354.3059,53,1,18,2,131241.636,"acer"
33646.32329,40,1,19,0,446143.6253,"sony"
111960.8941,57,2,12,5,179699.983,"acer"
54669.04415,60,2,5,1,233110.0593,"acer"
101840.7279,63,1,20,2,416106.7236,"sony"
68703.6422,47,4,12,1,63872.77664,"acer"
20000,32,4,12,2,18203.67614,"sony"
142720.6628,56,2,3,7,202577.1045,"sony"
67377.70255,29,1,6,4,28750.49605,"acer"
49552.5752,64,2,19,7,464419.3081,"acer"
113936.6135,44,4,13,8,402256.5939,"acer"
77710.46102,41,3,1,5,313742.9024,"acer"
63435.3638,36,4,2,4,105805.2101,"acer"
36195.80112,35,0,9,3,0,"sony"
36329.70999,20,3,13,0,256140.3841,"sony"
145105.5932,60,4,17,2,287926.4383,"sony"
45812.30001,80,3,1,5,462624.3591,"acer"
81512.31202,24,3,13,3,247920.4056,"acer"
111797.3887,38,2,11,6,278253.0392,"sony"
113777.9064,42,1,14,0,134212.6636,"acer"
95975.01206,28,0,18,6,386113.1324,"acer"
40100.00897,26,1,12,4,92354.90572,"sony"
67313.85195,64,2,19,1,125769.8786,"acer"
91939.01162,67,4,19,8,353282.717,"sony"
53291.24768,68,2,14,8,0,"acer"
121640.3291,20,3,8,6,307446.927,"sony"
134067.4638,25,3,2,8,280453.9745,"sony"
77276.74012,63,0,18,1,157464.8563,"acer"
33547.30649,51,0,12,8,0,"sony"
71581.65064,46,2,18,7,129302.1858,"sony"
98347.1498,58,1,20,3,99083.06688,"acer"
65856.0318,66,4,13,5,373285.6038,"acer"
79318.7709,44,2,15,2,171109.8659,"acer"
118560.0107,75,4,19,6,263275.7628,"sony"
84822.87008,76,2,19,8,178278.3471,"sony"
21737.90118,78,2,20,3,337176.5812,"sony"
132822.7524,42,4,2,7,40670.03014,"sony"
46690.01544,38,0,3,3,17454.10818,"sony"
51788.4214,48,3,12,1,481658.3056,"sony"
131597.3428,62,4,8,3,305579.9631,"sony"
117602.6762,62,4,11,1,311884.948,"sony"
26362.9602,77,1,20,2,278640.7011,"acer"
89697.0344,32,3,11,3,405569.8548,"acer"
52930.53614,63,1,20,3,235232.7598,"acer"
64764.06557,67,2,2,2,143646.1172,"acer"
132734.2174,80,2,3,1,418513.6674,"sony"
23601.89641,47,1,7,6,17044.02518,"sony"
30821.17591,45,2,13,1,447544.314,"sony"
137708.179,61,1,12,8,330549.9886,"sony"
150000,53,3,12,2,108401.2089,"sony"
116877.807,50,3,11,7,294980.828,"acer"
126430.5506,78,1,12,4,343700.1412,"sony"
20000,44,0,3,0,220834.7089,"sony"
139732.9882,66,1,6,1,425676.7803,"sony"
91380.77966,56,1,11,5,302434.3917,"acer"
26693.23148,27,3,10,3,348138.7879,"sony"
112664.6459,51,2,9,3,474434.7296,"acer"
147888.8843,75,2,19,4,36107.26522,"sony"
111265.5165,41,3,14,1,55051.72921,"acer"
58108.57334,76,2,7,7,279641.4178,"acer"
116639.2946,44,1,2,3,385025.1366,"acer"
20202.62433,53,0,20,7,370160.6401,"sony"
36339.40991,51,0,14,3,255261.6496,"sony"
93831.65979,42,3,8,6,144206.3488,"acer"
104607.5083,66,1,8,3,121894.4739,"sony"
94095.14572,74,0,8,6,314377.4945,"sony"
79761.17257,33,2,10,2,38566.25433,"acer"
138079.0007,63,2,3,6,434829.3768,"sony"
40820.75224,54,1,14,2,5e+05,"sony"
64544.47643,78,4,17,7,437461.7477,"acer"
131124.8917,23,1,19,7,192661.0231,"sony"
106954.5261,40,0,1,6,301493.8468,"acer"
82991.99589,78,3,19,5,96785.45409,"sony"
23273.30841,34,3,6,3,254587.4325,"sony"
106029.0159,20,2,6,0,479454.7582,"sony"
53140.89511,57,3,1,1,302195.902,"sony"
25490.70701,24,4,9,3,107084.9625,"sony"
34141.7386,67,0,16,7,486395.9265,"acer"
91953.47343,52,1,11,0,287956.9099,"acer"
41662.86461,79,3,10,8,435034.8248,"acer"
77344.60805,79,4,20,7,316665.4589,"sony"
150000,56,0,3,8,471712.107,"sony"
116504.3192,66,3,6,0,285584.1192,"sony"
44118.39109,23,4,4,6,377683.3129,"sony"
123738.3907,21,1,18,1,451674.7616,"sony"
22076.71829,71,2,14,5,280637.3456,"acer"
94444.30162,64,4,9,6,126461.9475,"sony"
122490.8939,79,1,18,8,66047.73752,"sony"
92479.04456,61,2,8,4,350633.6193,"sony"
136730.4684,79,3,11,2,292663.3654,"sony"
137066.6634,72,4,12,8,286972.0223,"sony"
118921.1565,26,3,1,0,338598.3933,"sony"
140540.2756,59,0,18,0,308251.1521,"sony"
145213.8101,62,0,3,7,436774.9484,"sony"
131995.8069,20,1,1,1,27770.19283,"sony"
51010.51316,50,1,7,0,480181.3275,"sony"
148200.7311,44,2,19,3,74999.38491,"sony"
132246.6453,79,3,14,1,467861.5037,"sony"
109130.2447,41,1,9,5,102491.1276,"acer"
30910.8848,71,4,14,8,289296.8822,"acer"
40580.19309,65,4,12,8,38957.62472,"acer"
126554.0408,38,0,5,7,301260.252,"sony"
40353.26575,41,0,5,6,431269.7694,"sony"
123332.9122,80,2,8,3,119575.0908,"sony"
50457.77686,21,1,19,7,489563.216,"acer"
47542.40726,64,1,13,4,453236.2656,"acer"
150000,76,2,10,1,389959.7558,"sony"
70190.08447,20,4,3,0,368400.3953,"acer"
116433.384,37,0,19,6,336924.9872,"sony"
140411.4464,20,4,14,3,337372.4148,"sony"
90349.05013,71,4,17,1,83758.82641,"sony"
49781.06201,28,2,8,4,136060.6104,"sony"
101404.342,39,3,18,7,99002.67092,"acer"
61073.18276,68,0,6,1,305634.4057,"acer"
83874.95308,62,2,1,6,87097.66188,"sony"
114136.8173,50,1,10,3,63965.70366,"acer"
142135.923,63,1,5,3,64179.57075,"sony"
112337.8763,64,3,11,8,74728.1743,"sony"
66100.99315,22,0,1,2,133833.3802,"acer"
113274.5842,31,3,16,4,200447.5129,"sony"
75955.76218,63,1,1,1,69788.2347,"sony"
94925.84565,55,0,14,8,98252.05823,"acer"
53916.19066,24,2,7,6,423909.4298,"acer"
125396.0458,50,2,12,6,497719.186,"sony"
135261.8667,39,4,2,1,297952.0997,"sony"
28153.8264,20,4,18,7,459574.7642,"sony"
55188.13785,22,4,11,4,295337.8688,"acer"
106298.9017,51,1,5,1,159915.0469,"acer"
114704.3879,64,0,3,2,444501.1689,"sony"
44211.37717,53,1,4,0,323808.3508,"sony"
116173.947,54,4,7,6,456530.5633,"acer"
25120.73824,76,0,2,3,130417.0187,"acer"
48195.31877,27,4,20,8,186317.0349,"sony"
117219.2255,35,0,20,2,352230.4885,"sony"
91377.35359,47,3,20,6,496631.1848,"acer"
106776.1297,57,4,8,2,32752.79911,"acer"
80827.61142,77,1,16,7,219993.1864,"sony"
145973.8647,55,4,3,1,363595.0656,"sony"
74977.06828,69,3,20,7,54627.23021,"sony"
48033.17283,59,2,8,4,85939.60649,"sony"
27500.95335,22,2,5,2,172431.2583,"sony"
122349.6858,50,3,13,1,226125.1159,"acer"
107275.7504,51,2,18,7,473149.1105,"acer"
51011.98822,46,0,5,5,59437.15225,"sony"
42450.52404,72,3,10,2,407117.558,"acer"
79767.93209,36,4,3,4,349846.631,"acer"
83174.50322,24,3,8,2,251905.4749,"acer"
82983.60598,65,2,11,4,311029.7943,"sony"
79342.9612,44,4,13,8,424888.4189,"acer"
144844.4864,39,3,4,8,242506.1429,"sony"
109003.3161,38,0,10,3,194751.5651,"acer"
43760.80845,69,4,8,6,402640.4151,"acer"
48222.52924,27,3,16,1,150828.3867,"sony"
136729.9996,78,4,8,1,420371.8649,"sony"
132093.0566,47,3,13,4,149995.6364,"sony"
125628.4475,55,0,18,4,186688.8608,"sony"
20555.05669,63,0,5,1,124993.4542,"sony"
50122.5618,40,0,3,0,85461.29512,"acer"
34126.10225,44,0,3,4,109814.7447,"sony"
48961.72457,41,2,15,1,17864.7533,"sony"
84159.6108,55,4,1,2,203631.3978,"acer"
84134.19493,68,1,10,1,206743.9337,"sony"
59546.72551,27,2,16,5,29633.18404,"acer"
45246.65115,29,4,6,6,408529.9601,"sony"
72270.20313,30,4,5,4,367950.0572,"acer"
65678.57449,75,3,17,2,43082.70013,"acer"
106188.0603,26,2,12,5,157020.6222,"sony"
60551.24242,38,4,5,0,199596.5473,"acer"
104691.1763,33,0,7,1,24992.8629,"sony"
83646.07336,24,4,7,2,271015.418,"acer"
115831.8441,20,1,6,5,44615.72631,"sony"
99957.54158,65,3,9,1,210800.5944,"sony"
47581.89374,75,0,7,7,444630.9262,"acer"
25465.24742,42,0,20,3,377263.8032,"sony"
25038.41543,59,2,19,6,103818.3188,"sony"
140737.634,64,4,9,1,212606.2276,"sony"
79889.49351,69,1,4,5,280288.3027,"sony"
73244.09551,71,1,14,8,357526.4342,"acer"
96216.1513,49,2,18,4,490430.2876,"acer"
79691.3579,77,1,5,6,185835.8832,"sony"
36660.27557,33,4,17,6,87946.12585,"sony"
36980.26282,61,1,18,0,249542.5925,"acer"
63876.10276,56,1,2,6,137363.6688,"sony"
27301.47298,20,2,8,8,302469.8025,"sony"
79177.40822,57,1,9,3,288979.1983,"acer"
63162.93221,75,4,1,2,368790.3889,"acer"
75116.07129,31,1,9,1,473713.3659,"acer"
144026.3539,80,3,16,3,128177.8456,"sony"
41112.58607,65,4,19,1,317253.5442,"acer"
49849.59733,56,3,19,0,77846.63002,"sony"
68017.81565,68,1,9,7,397282.6191,"acer"
50763.67156,48,3,20,5,43555.2087,"sony"
116518.9753,57,3,19,5,451218.9426,"acer"
136799.4139,25,3,11,5,145469.1188,"sony"
39787.47603,36,3,20,7,420736.4407,"sony"
122492.8831,24,1,11,8,458673.8561,"sony"
32963.33265,43,2,19,5,99555.44391,"sony"
138993.8461,22,3,17,2,195582.1077,"sony"
86187.50624,37,1,11,1,5e+05,"acer"
94212.09511,67,3,19,7,358181.6042,"sony"
22766.49681,59,4,3,5,183539.2064,"sony"
125047.8693,51,4,7,0,127402.9728,"sony"
23452.01781,39,4,14,2,5e+05,"sony"
98288.15031,24,1,6,3,444739.3177,"acer"
97336.60452,45,2,2,4,319986.2874,"acer"
48236.39874,31,0,5,5,494330.3204,"acer"
55803.56431,43,0,13,7,23770.03937,"sony"
121504.0752,49,3,11,6,143317.1531,"acer"
63256.44377,54,3,14,7,312240.9542,"sony"
113970.593,26,0,20,6,437179.4268,"sony"
82721.80712,55,4,3,7,107806.9226,"acer"
146551.7458,66,3,1,0,169312.4147,"sony"
83159.62092,31,3,8,5,247790.9863,"acer"
85900.11742,47,2,14,8,156489.8033,"acer"
80817.99196,68,0,18,6,108146.3371,"sony"
83200.49621,51,0,6,1,437246.18,"acer"
28454.15997,24,2,14,7,408854.949,"sony"
146243.3047,36,1,16,1,8154.669546,"sony"
113220.9382,59,3,18,5,322310.6526,"acer"
131473.2507,48,2,4,7,166347.8682,"sony"
81863.52039,60,2,9,2,416360.8755,"sony"
72316.49583,68,0,10,3,45951.62882,"acer"
48681.90555,33,1,9,3,198048.5288,"acer"
64068.30041,33,2,12,4,225367.0553,"acer"
130494.3145,66,4,15,3,143560.1286,"sony"
143112.0179,21,4,17,6,371585.4789,"sony"
22237.85666,50,0,18,7,72425.79158,"sony"
75293.12778,44,4,8,3,468251.1007,"acer"
140549.6619,74,3,2,3,0,"sony"
93545.34701,22,4,5,4,454962.094,"acer"
141771.4142,65,1,12,2,86210.24344,"sony"
92969.62529,48,0,1,1,171677.8417,"acer"
111146.534,40,1,12,2,484072.8056,"sony"
46010.78484,38,4,14,3,130358.0381,"sony"
29043.43229,55,4,19,2,88877.86732,"sony"
75663.75511,64,2,11,0,161319.1891,"sony"
101543.0338,49,3,6,1,407636.0774,"acer"
31911.46072,38,1,19,4,72375.45138,"sony"
127839.5678,49,3,9,0,395411.4843,"sony"
115630.7944,27,2,20,3,485226.2169,"sony"
124349.6895,74,3,3,3,15837.37088,"sony"
112728.294,70,2,19,5,102089.3235,"sony"
84079.89337,65,1,10,2,305952.2639,"sony"
141261.6447,51,0,16,6,362923.8321,"sony"
140777.0069,74,4,19,1,278426.2123,"sony"
108282.443,52,1,10,4,211513.269,"acer"
90769.90534,51,4,11,6,469905.1632,"acer"
54754.49603,47,4,14,7,42974.86061,"sony"
35222.9594,53,2,19,6,485813.3571,"sony"
126169.7386,32,2,4,7,5e+05,"sony"
100436.9894,80,2,8,8,375168.1222,"sony"
76781.84711,65,2,10,7,400711.0066,"sony"
80505.20297,40,3,16,6,14014.43812,"acer"
106133.3493,66,3,15,0,156800.6044,"sony"
132939.2874,56,3,5,3,486728.882,"sony"
150000,28,2,5,0,308398.7046,"sony"
38946.12013,42,0,12,4,165372.3742,"sony"
108339.9204,37,4,3,0,307155.0901,"sony"
124683.3649,52,4,6,5,430780.8364,"acer"
92930.35461,69,2,6,7,337056.1829,"sony"
48799.95236,28,2,18,8,158942.706,"acer"
55070.89088,36,1,7,2,306894.3026,"acer"
64976.65788,40,1,9,1,37935.0286,"acer"
73764.65098,77,0,18,0,371555.9176,"acer"
79961.2567,33,1,5,5,34212.3647,"acer"
49846.88486,20,3,20,5,254861.2623,"acer"
105758.05,50,0,18,3,93776.37903,"acer"
33338.97901,62,3,18,8,319539.1935,"acer"
55673.27195,46,0,5,6,210490.2999,"sony"
55061.06655,26,2,8,8,122881.9995,"acer"
86140.2075,25,3,6,4,94790.70662,"acer"
104150.2658,24,0,11,2,35382.6675,"sony"
32269.39634,45,1,20,4,53812.15192,"sony"
150000,36,2,17,4,115754.0609,"sony"
110936.8396,25,3,3,7,120873.4378,"sony"
110297.9198,29,0,13,6,198447.5456,"sony"
150000,62,2,2,7,0,"sony"
118847.1271,66,4,2,7,119458.4015,"sony"
37764.31441,61,1,9,7,332287.1972,"acer"
51679.03717,70,2,19,4,243315.9858,"acer"
116650.8718,28,4,8,5,398835.3507,"sony"
20000,49,1,16,1,432319.2142,"sony"
119671.6835,71,4,18,2,437298.3977,"sony"
51652.69231,25,4,12,0,120585.9247,"acer"
49735.55222,45,0,15,1,437722.3612,"sony"
113251.5544,65,2,13,6,228606.6164,"sony"
30553.88228,46,4,4,5,425667.8727,"sony"
20000,44,0,10,5,422270.9187,"sony"
52162.3712,32,1,8,7,443565.7137,"acer"
61874.47922,36,4,18,2,349653.5608,"acer"
50785.96746,25,0,15,7,104398.0507,"sony"
64649.44453,58,0,11,4,308192.6914,"acer"
119148.6179,26,0,2,3,93134.67898,"sony"
81315.60414,27,1,17,5,26021.98513,"acer"
139889.3881,48,1,13,2,236159.7221,"sony"
26542.22902,38,4,12,7,10448.5104,"sony"
130935.2104,72,1,2,7,450859.2871,"sony"
47068.66022,65,2,12,8,216170.0631,"acer"
138654.2582,77,4,19,8,491682.5535,"sony"
31952.10062,52,4,12,4,230599.7115,"sony"
98573.43835,39,0,13,5,94446.67998,"acer"
125042.829,73,3,17,1,419162.2717,"sony"
132778.0563,68,2,19,0,445154.6665,"sony"
135789.1537,46,3,9,2,470243.7373,"sony"
84658.06881,69,4,2,5,254557.5564,"sony"
135813.0269,37,0,2,2,233078.8801,"sony"
91075.80703,55,1,20,0,278023.5946,"acer"
27759.22399,34,2,11,4,375561.008,"sony"
117983.4807,29,3,3,7,410451.9033,"sony"
31894.82164,22,1,13,8,95541.23956,"sony"
27260.63106,52,4,10,8,102876.3369,"sony"
79880.22051,69,4,3,4,176794.2803,"sony"
105010.1073,62,0,18,4,452099.6994,"sony"
29802.84169,79,3,10,0,420856.2674,"acer"
26981.19713,29,4,15,2,397791.0193,"sony"
84091.9594,23,3,1,4,106114.426,"acer"
29480.96207,75,1,15,0,374788.5186,"acer"
59038.76449,58,2,1,3,41691.20496,"acer"
142630.7299,52,0,2,1,118124.5391,"sony"
134767.2239,48,1,8,4,59709.73597,"sony"
122178.3695,28,3,16,2,365006.144,"sony"
109113.6185,31,4,6,6,381194.5632,"sony"
93399.18312,38,4,18,4,451344.2263,"acer"
34009.47228,30,2,5,6,436324.7065,"sony"
85203.20642,43,0,16,7,1806.820064,"acer"
28031.6738,34,1,11,5,66063.10398,"sony"
71035.2001,67,0,13,4,452968.0694,"acer"
25717.89144,26,4,1,2,360491.9229,"sony"
51317.27726,47,0,14,8,244539.9488,"sony"
73439.51301,45,2,14,4,130942.3475,"sony"
100771.1402,60,2,12,2,215226.7207,"acer"
89527.86891,52,3,2,5,242632.262,"acer"
126938.1491,57,0,9,1,69940.04352,"acer"
61139.58539,29,0,14,2,67783.56392,"acer"
98873.76354,35,2,10,3,406428.3311,"acer"
87903.97926,68,4,17,7,204655.9898,"sony"
35287.37039,66,3,8,8,448374.9023,"acer"
141520.1319,51,1,3,7,138794.8907,"sony"
66066.64991,61,4,8,1,3630.838601,"acer"
57174.75998,20,1,2,0,477722.1198,"acer"
33334.33677,53,0,17,6,481607.6124,"sony"
79078.79075,37,0,5,2,365615.156,"acer"
77273.22939,33,3,3,5,418944.0999,"acer"
39460.244,20,2,2,8,235572.8,"sony"
125339.7652,63,0,5,2,193018.6543,"sony"
74500.53319,78,4,20,2,255667.7044,"sony"
67889.74607,69,4,7,7,43219.58725,"acer"
144491.5825,77,1,1,2,26320.36876,"sony"
77207.77261,36,4,6,5,381654.871,"acer"
112577.1478,22,2,5,7,31359.33605,"sony"
79847.56204,37,1,6,2,261507.3836,"acer"
65003.63965,62,2,19,8,433782.4597,"acer"
41377.87228,48,2,5,3,382841.6921,"sony"
31023.37816,22,2,1,0,164071.7256,"sony"
83391.36884,56,3,17,5,337244.6585,"acer"
120731.231,73,3,13,1,86815.77218,"sony"
150000,60,3,3,4,238013.0745,"sony"
141404.3464,22,2,10,4,306152.4224,"sony"
33525.95774,69,1,7,3,403337.4574,"acer"
55921.63531,32,0,5,8,186438.7773,"acer"
132875.9334,80,4,5,6,29530.68716,"sony"
137800.3026,34,1,16,6,92640.19642,"sony"
49861.86945,25,0,5,6,78666.07089,"sony"
65065.09103,39,3,18,1,315102.094,"acer"
43248.09255,45,0,2,6,384427.812,"sony"
107489.4172,38,3,11,1,202409.5386,"sony"
42924.62396,20,2,9,8,5e+05,"sony"
70196.20029,55,4,7,8,159717.5178,"sony"
61794.42895,71,2,3,4,285898.7458,"acer"
131913.4607,69,4,17,4,5e+05,"sony"
41054.92122,29,4,19,4,360513.5668,"sony"
108422.9108,74,4,2,0,208171.2015,"sony"
103360.1903,71,4,7,2,381887.8378,"sony"
42753.6681,54,0,17,8,451456.1465,"sony"
109161.5211,68,2,9,3,179673.8747,"sony"
148749.1886,55,2,13,4,388786.5298,"sony"
77763.03867,22,1,9,4,47665.97831,"acer"
144814.5299,42,2,7,3,142991.9897,"sony"
25751.91641,67,0,7,1,196612.8687,"acer"
112601.0049,59,3,7,4,281921.7599,"acer"
37552.50846,64,0,4,6,452032.2571,"acer"
99540.9611,37,4,14,3,208217.523,"acer"
20000,22,4,19,4,60746.57933,"sony"
125330.9258,54,2,3,6,215664.0723,"sony"
78919.84352,61,3,17,7,4082.877773,"acer"
87539.46165,46,3,7,7,352789.4425,"acer"
33728.26783,50,2,10,2,436252.405,"sony"
57157.71663,78,3,10,5,5e+05,"acer"
108318.0691,78,3,5,2,216528.0912,"sony"
75170.71639,59,2,8,6,476572.5859,"acer"
46144.29562,25,3,1,5,0,"sony"
122853.1471,39,1,11,3,221097.0943,"sony"
130931.6603,30,0,6,6,467303.5307,"sony"
114961.8887,80,2,3,0,458372.2445,"sony"
79829.21809,55,2,17,8,76175.69234,"acer"
69134.45976,78,0,15,6,5e+05,"sony"
22359.75039,26,0,10,3,344765.7812,"sony"
88997.75456,43,0,15,2,161809.2711,"acer"
69253.69087,52,4,7,8,242964.444,"sony"
120746.6429,45,2,18,8,242251.4131,"acer"
121494.3408,36,2,2,1,299728.8148,"sony"
120339.386,78,4,12,7,280701.5401,"sony"
53337.37244,59,0,5,4,314238.1452,"acer"
132631.9779,28,0,5,1,23346.98428,"sony"
83429.47509,38,0,20,3,63983.50406,"acer"
105325.438,29,2,10,0,28185.93844,"sony"
83810.12323,74,4,16,7,225514.1699,"sony"
135518.4875,68,4,11,5,52284.05001,"sony"
24575.80684,63,1,16,2,149313.0397,"sony"
98412.85054,35,0,1,1,275033.0585,"acer"
64882.7377,28,4,20,8,38962.73658,"acer"
37370.35067,32,0,19,4,452953.8619,"sony"
70444.89035,34,2,12,8,174178.0246,"acer"
34175.09229,56,2,18,8,433422.1131,"sony"
96082.10382,46,3,10,1,33999.93748,"acer"
85361.95876,46,2,8,3,213447.8129,"acer"
133189.0003,39,1,4,6,5e+05,"sony"
67498.42446,47,1,9,5,416032.1493,"sony"
63105.64937,33,1,5,6,134922.6214,"acer"
115212.0813,25,1,17,5,482904.5208,"sony"
94281.61797,59,4,1,5,479553.7442,"acer"
49094.49679,31,3,3,7,157233.5059,"acer"
145749.8382,54,2,14,5,340909.4876,"sony"
34923.45193,55,3,18,6,132949.4459,"sony"
119266.5246,66,4,20,0,147859.9367,"sony"
125522.5205,71,0,16,3,18219.39126,"sony"
30891.22936,26,3,4,6,314680.5676,"sony"
119652.5796,47,1,8,4,214408.3918,"acer"
31317.03987,68,4,10,5,132756.6901,"acer"
76689.31593,27,2,5,7,316213.993,"acer"
46451.84014,20,2,20,2,220382.2001,"sony"
89849.33839,24,1,2,3,463130.7186,"acer"
102279.5965,45,0,13,4,333083.2887,"acer"
56092.14697,38,2,9,1,349455.2964,"sony"
80179.9394,64,4,14,5,28913.21935,"sony"
105921.1666,66,0,6,2,390419.9091,"sony"
68059.13669,62,4,8,8,257277.0095,"acer"
62522.36081,53,0,10,8,280423.4766,"sony"
58439.85633,64,0,8,5,14639.79417,"acer"
34598.558,64,1,9,1,121628.4723,"acer"
114242.2465,45,1,20,8,61040.84236,"acer"
63955.98489,47,3,8,8,260115.7174,"sony"
34037.12807,76,0,5,6,14508.90994,"acer"
57420.74663,53,0,11,3,261043.3565,"sony"
138995.3183,75,2,11,2,410908.4331,"sony"
123515.7227,55,0,7,6,366494.9663,"acer"
35648.18045,51,4,19,0,425594.6381,"sony"
129576.8449,69,4,5,8,367451.6009,"sony"
94044.48123,59,1,2,5,45306.51554,"acer"
51223.12863,23,2,17,8,250523.1825,"acer"
136866.853,24,0,17,3,448665.4669,"sony"
150000,27,3,15,0,340855.2916,"sony"
137571.4157,52,1,1,1,343995.2822,"sony"
112301.5395,30,1,8,1,441592.7758,"sony"
36900.41076,30,3,6,4,57949.54497,"sony"
32192.7581,28,1,5,5,477514.9963,"sony"
110767.5209,64,4,13,6,341632.3889,"sony"
56126.77859,58,2,4,3,64587.16325,"sony"
70297.55854,23,2,1,2,155000.4716,"acer"
83195.84373,33,1,12,5,149134.4959,"acer"
43192.64785,72,0,2,5,21112.79482,"acer"
125597.4946,61,0,6,4,244654.1747,"sony"
91011.37589,47,1,16,3,449363.6224,"acer"
78395.79127,20,4,13,4,4722.675459,"acer"
100676.6206,49,4,16,6,340319.5196,"acer"
75127.44727,28,1,13,8,340053.9144,"acer"
99570.23926,40,0,7,7,193079.5378,"acer"
100650.5315,77,2,2,8,375689.2053,"sony"
125294.4141,62,3,11,2,156.734061,"sony"
84706.84017,52,2,3,8,376340.6357,"acer"
64312.3295,40,1,3,4,34641.89936,"acer"
31779.33372,50,2,19,0,318837.4643,"sony"
41605.35288,41,0,1,7,65017.71936,"sony"
32971.9069,38,0,5,8,324687.3268,"sony"
42484.80921,53,2,17,0,267312.7802,"sony"
150000,31,1,12,5,2581.909844,"sony"
33490.1443,21,0,8,8,36166.24585,"sony"
53081.87592,32,0,15,2,361434.9372,"acer"
55439.83808,55,3,2,0,111955.2794,"sony"
20000,56,3,16,7,214606.2537,"sony"
88203.60211,80,3,14,3,208958.2888,"sony"
72428.97233,23,3,19,5,252869.2322,"acer"
65212.3014,36,2,15,5,482349.6053,"acer"
105596.1133,28,2,11,4,495594.3335,"sony"
107327.4268,28,0,7,7,493048.7342,"sony"
84384.27737,45,4,11,2,276125.9309,"acer"
137324.5283,64,4,4,7,440172.1295,"sony"
138600.3449,76,4,14,8,441142.8049,"sony"
117832.018,52,2,2,5,389283.6324,"acer"
147872.8691,58,0,11,7,337650.2714,"sony"
101330.3693,64,2,9,1,145217.3728,"sony"
46982.70633,31,2,3,0,100420.5597,"sony"
96547.38941,25,3,2,4,158710.2635,"acer"
24751.3446,61,2,19,5,90867.96297,"sony"
63999.14294,39,4,10,8,104941.8853,"acer"
122245.5982,75,4,3,5,127070.2065,"sony"
39083.5994,49,2,16,4,24789.41447,"sony"
62463.12076,21,2,16,0,123036.2018,"acer"
62685.51108,41,2,3,8,432296.5415,"sony"
30414.74361,69,2,17,3,39722.40067,"acer"
55953.98269,46,3,3,3,389767.3951,"sony"
56922.6153,58,2,13,8,283613.4785,"sony"
97025.95627,47,0,12,1,153412.1468,"acer"
89196.10458,52,4,13,2,349558.9384,"acer"
51395.47078,52,1,4,1,218696.266,"sony"
109177.2802,30,3,3,4,274170.7145,"sony"
31403.53084,58,4,19,7,345400.3804,"sony"
129244.9708,30,3,5,8,379066.461,"sony"
70249.96731,20,3,8,3,279683.2024,"acer"
31290.63303,38,4,9,5,248620.3664,"sony"
104050.2291,64,0,9,8,151134.0905,"sony"
139269.5255,40,1,9,3,204607.2702,"sony"
87782.65096,46,3,8,1,455907.0233,"acer"
125826.7191,36,0,6,2,217780.0159,"sony"
119452.6608,63,1,1,6,149985.7577,"sony"
86963.33421,20,2,1,0,198938.6833,"acer"
146220.0288,52,1,15,8,233051.7995,"sony"
105495.8558,27,2,11,2,320511.4909,"sony"
91103.92965,39,1,8,5,406347.2797,"acer"
103605.2915,58,0,13,3,429125.0768,"acer"
143238.0165,62,1,14,1,398801.4111,"sony"
136772.8682,23,4,13,6,447571.1903,"sony"
39355.61491,47,2,9,4,29264.89853,"sony"
119199.8234,39,3,6,8,481114.1983,"acer"
114948.7291,43,3,16,6,39215.77018,"acer"
81693.78429,27,3,15,0,470445.8153,"acer"
56858.48742,43,0,9,6,267703.4713,"sony"
136826.3807,63,4,12,8,361478.9589,"sony"
73898.81516,38,1,8,1,375302.8448,"acer"
115529.6203,67,3,14,1,11840.31045,"sony"
94951.15345,75,4,8,5,345494.3318,"sony"
27411.17743,72,4,18,8,228599.9894,"acer"
53915.88373,53,4,20,5,35722.57073,"sony"
99080.49988,80,2,2,3,75020.14244,"sony"
41532.22464,58,2,3,8,498157.451,"acer"
61821.60374,56,2,16,5,483747.2586,"sony"
32058.44858,58,1,17,6,228932.9348,"sony"
62452.48441,62,2,11,6,18932.09771,"acer"
38194.45818,80,4,16,1,62601.36008,"acer"
108502.3344,35,2,6,5,382446.8638,"sony"
44630.05631,66,0,6,4,458140.0912,"acer"
64296.20837,74,3,17,2,47822.70202,"acer"
128010.517,30,2,13,4,424946.042,"sony"
49222.5023,53,0,6,2,253611.9263,"sony"
83054.65456,61,2,11,0,416498.9725,"sony"
147310.655,72,4,12,5,124655.8749,"sony"
88412.32761,76,2,2,3,118588.6549,"sony"
28968.41759,44,3,17,0,421784.7229,"sony"
72909.59482,78,3,4,3,226916.3274,"acer"
44989.48213,70,0,10,2,150083.592,"acer"
86302.09823,24,2,15,3,144070.1607,"acer"
91575.54507,73,2,15,5,306918.4897,"sony"
77961.65297,41,0,1,0,122593.3648,"acer"
54277.45086,22,4,20,7,353359.3966,"acer"
150000,70,3,14,7,462052.1285,"sony"
66591.8771,75,3,10,6,199238.3808,"acer"
107379.6141,62,4,17,6,431838.5493,"sony"
